,date,open,high,low,close,volume,Symbol,Name
0,2003-12-23,0.042,0.0531,0.042,0.0509,1638812000.0,02899,紫金矿业
1,2003-12-24,0.0518,0.0536,0.0505,0.0531,397515600.0,02899,紫金矿业
2,2003-12-29,0.0536,0.0567,0.0514,0.0567,321740000.0,02899,紫金矿业
3,2003-12-30,0.058,0.0607,0.0536,0.054,429968000.0,02899,紫金矿业
4,2003-12-31,0.054,0.0567,0.0527,0.0549,149632000.0,02899,紫金矿业
5,2004-01-02,0.0558,0.0571,0.054,0.0558,162564000.0,02899,紫金矿业
6,2004-01-05,0.0558,0.0563,0.0536,0.0549,146764000.0,02899,紫金矿业
7,2004-01-06,0.0563,0.0563,0.0536,0.054,117992000.0,02899,紫金矿业
8,2004-01-07,0.054,0.0571,0.0536,0.0554,126980000.0,02899,紫金矿业
9,2004-01-08,0.0554,0.0563,0.054,0.0554,68544000.0,02899,紫金矿业
10,2004-01-09,0.0554,0.0558,0.0527,0.0536,76060000.0,02899,紫金矿业
11,2004-01-12,0.0531,0.0531,0.0496,0.05,87256000.0,02899,紫金矿业
12,2004-01-13,0.05,0.0505,0.0455,0.0478,103512000.0,02899,紫金矿业
13,2004-01-14,0.0478,0.0518,0.0478,0.0518,64256000.0,02899,紫金矿业
14,2004-01-15,0.0518,0.0527,0.05,0.0505,43376000.0,02899,紫金矿业
15,2004-01-16,0.0505,0.0505,0.0482,0.0491,37016000.0,02899,紫金矿业
16,2004-01-19,0.0491,0.05,0.0473,0.05,26480000.0,02899,紫金矿业
17,2004-01-20,0.0505,0.0531,0.05,0.0527,58224000.0,02899,紫金矿业
18,2004-01-21,0.0527,0.0536,0.0527,0.0536,28168000.0,02899,紫金矿业
19,2004-01-26,0.054,0.054,0.0514,0.0523,31824000.0,02899,紫金矿业
20,2004-01-27,0.0523,0.0523,0.0505,0.0514,14192000.0,02899,紫金矿业
21,2004-01-28,0.0514,0.0514,0.05,0.05,11684000.0,02899,紫金矿业
22,2004-01-29,0.0496,0.0514,0.0487,0.0505,20236000.0,02899,紫金矿业
23,2004-01-30,0.0505,0.0505,0.0491,0.0491,16412000.0,02899,紫金矿业
24,2004-02-02,0.0487,0.0487,0.0473,0.0473,26388000.0,02899,紫金矿业
25,2004-02-03,0.0473,0.0491,0.046,0.0491,15364000.0,02899,紫金矿业
26,2004-02-04,0.0491,0.0491,0.0473,0.0478,12616000.0,02899,紫金矿业
27,2004-02-05,0.0487,0.0487,0.0469,0.0473,11864000.0,02899,紫金矿业
28,2004-02-06,0.0478,0.0487,0.0469,0.0487,13224000.0,02899,紫金矿业
29,2004-02-09,0.0491,0.05,0.0491,0.0496,15660000.0,02899,紫金矿业
30,2004-02-10,0.05,0.0505,0.0487,0.0487,16068000.0,02899,紫金矿业
31,2004-02-11,0.0496,0.0514,0.0491,0.05,34272000.0,02899,紫金矿业
32,2004-02-12,0.05,0.0505,0.0491,0.0496,11816000.0,02899,紫金矿业
33,2004-02-13,0.0523,0.0527,0.0514,0.0523,74440000.0,02899,紫金矿业
34,2004-02-16,0.0531,0.054,0.0523,0.0531,52672000.0,02899,紫金矿业
35,2004-02-17,0.0536,0.0536,0.0523,0.0531,21696000.0,02899,紫金矿业
36,2004-02-18,0.0536,0.0536,0.0523,0.0523,26240000.0,02899,紫金矿业
37,2004-02-19,0.0523,0.0527,0.0509,0.0514,11848000.0,02899,紫金矿业
38,2004-02-20,0.0509,0.0518,0.0505,0.0505,12016000.0,02899,紫金矿业
39,2004-02-23,0.0505,0.0514,0.0496,0.0509,16336000.0,02899,紫金矿业
40,2004-02-24,0.0509,0.0509,0.0505,0.0505,12064000.0,02899,紫金矿业
41,2004-02-25,0.0505,0.0509,0.0491,0.0496,12248000.0,02899,紫金矿业
42,2004-02-26,0.0496,0.0509,0.0491,0.0496,11304000.0,02899,紫金矿业
43,2004-02-27,0.0496,0.0514,0.0496,0.0509,24884000.0,02899,紫金矿业
44,2004-03-01,0.0505,0.0509,0.0496,0.05,13600000.0,02899,紫金矿业
45,2004-03-02,0.0505,0.0514,0.0496,0.0509,25000000.0,02899,紫金矿业
46,2004-03-03,0.0509,0.0509,0.0496,0.0505,9208000.0,02899,紫金矿业
47,2004-03-04,0.0505,0.0505,0.0496,0.0505,19672000.0,02899,紫金矿业
48,2004-03-05,0.0505,0.0509,0.05,0.0509,14648000.0,02899,紫金矿业
49,2004-03-08,0.0509,0.0509,0.0491,0.0496,25176000.0,02899,紫金矿业
50,2004-03-09,0.05,0.05,0.0487,0.0487,17168000.0,02899,紫金矿业
51,2004-03-10,0.0487,0.0487,0.0469,0.0473,27008000.0,02899,紫金矿业
52,2004-03-11,0.0469,0.0469,0.0446,0.0451,58408000.0,02899,紫金矿业
53,2004-03-12,0.0446,0.0464,0.0429,0.0464,27752000.0,02899,紫金矿业
54,2004-03-15,0.0469,0.0478,0.0464,0.0478,22072000.0,02899,紫金矿业
55,2004-03-16,0.0469,0.0478,0.0464,0.0478,10584000.0,02899,紫金矿业
56,2004-03-17,0.0478,0.0478,0.0469,0.0473,8080000.0,02899,紫金矿业
57,2004-03-18,0.0473,0.0478,0.0451,0.0455,19504000.0,02899,紫金矿业
58,2004-03-19,0.0464,0.0464,0.0451,0.046,21504000.0,02899,紫金矿业
59,2004-03-22,0.0451,0.0451,0.0442,0.0446,6728000.0,02899,紫金矿业
60,2004-03-23,0.0451,0.0469,0.0446,0.046,15880000.0,02899,紫金矿业
61,2004-03-24,0.0464,0.0473,0.0464,0.0473,9768000.0,02899,紫金矿业
62,2004-03-25,0.0478,0.0478,0.046,0.0469,7864000.0,02899,紫金矿业
63,2004-03-26,0.0473,0.0473,0.046,0.0469,11896000.0,02899,紫金矿业
64,2004-03-29,0.0469,0.0469,0.046,0.0464,4032000.0,02899,紫金矿业
65,2004-03-30,0.046,0.0469,0.046,0.0464,4280000.0,02899,紫金矿业
66,2004-03-31,0.0469,0.0514,0.0464,0.0505,31032000.0,02899,紫金矿业
67,2004-04-01,0.0505,0.0509,0.0482,0.0496,13376830.0,02899,紫金矿业
68,2004-04-02,0.0496,0.0514,0.0496,0.0505,47928000.0,02899,紫金矿业
69,2004-04-06,0.0576,0.0576,0.0536,0.0563,127964000.0,02899,紫金矿业
70,2004-04-07,0.0563,0.0567,0.0554,0.0558,58184000.0,02899,紫金矿业
71,2004-04-08,0.0558,0.0567,0.0554,0.0563,39180000.0,02899,紫金矿业
72,2004-04-13,0.058,0.058,0.0558,0.0571,39988000.0,02899,紫金矿业
73,2004-04-14,0.0558,0.0563,0.0523,0.0527,54592000.0,02899,紫金矿业
74,2004-04-15,0.0527,0.0536,0.0523,0.0527,29608000.0,02899,紫金矿业
75,2004-04-16,0.0531,0.0549,0.0527,0.0545,17684000.0,02899,紫金矿业
76,2004-04-19,0.0545,0.0549,0.0527,0.0527,18616000.0,02899,紫金矿业
77,2004-04-20,0.0536,0.054,0.0496,0.0505,34808000.0,02899,紫金矿业
78,2004-04-21,0.0496,0.0496,0.0469,0.0473,35736000.0,02899,紫金矿业
79,2004-04-22,0.0487,0.0491,0.0451,0.0464,30528000.0,02899,紫金矿业
80,2004-04-23,0.0482,0.0496,0.0469,0.0496,31360000.0,02899,紫金矿业
81,2004-04-26,0.1008,0.1008,0.0926,0.0971,7460000.0,02899,紫金矿业
82,2004-04-27,0.099,0.1036,0.0971,0.1008,10012000.0,02899,紫金矿业
83,2004-04-28,0.1017,0.1026,0.0999,0.0999,5136000.0,02899,紫金矿业
84,2004-04-29,0.0953,0.0953,0.0916,0.0944,11070000.0,02899,紫金矿业
85,2004-04-30,0.0916,0.0944,0.0907,0.0935,7764000.0,02899,紫金矿业
86,2004-05-03,0.0916,0.0971,0.0916,0.0935,2012000.0,02899,紫金矿业
87,2004-05-04,0.0935,0.0981,0.0935,0.0971,3740000.0,02899,紫金矿业
88,2004-05-05,0.0971,0.0999,0.0962,0.099,12508000.0,02899,紫金矿业
89,2004-05-06,0.099,0.1026,0.099,0.1017,12384000.0,02899,紫金矿业
90,2004-05-07,0.1017,0.1017,0.0981,0.099,3224000.0,02899,紫金矿业
91,2004-05-10,0.0926,0.0953,0.0916,0.0926,12784000.0,02899,紫金矿业
92,2004-05-11,0.0926,0.0944,0.0907,0.0935,3392000.0,02899,紫金矿业
93,2004-05-12,0.0953,0.0971,0.0935,0.0944,4820000.0,02899,紫金矿业
94,2004-05-13,0.0953,0.0953,0.0907,0.0935,6460000.0,02899,紫金矿业
95,2004-05-14,0.0935,0.0935,0.0889,0.0898,5160000.0,02899,紫金矿业
96,2004-05-17,0.0898,0.0898,0.0733,0.0797,21784000.0,02899,紫金矿业
97,2004-05-18,0.0788,0.0834,0.077,0.0788,7476000.0,02899,紫金矿业
98,2004-05-19,0.0797,0.0843,0.0797,0.0825,13732000.0,02899,紫金矿业
99,2004-05-20,0.0825,0.0871,0.0806,0.0861,9344000.0,02899,紫金矿业
100,2004-05-21,0.0861,0.0898,0.0843,0.088,4328000.0,02899,紫金矿业
101,2004-05-24,0.0907,0.0907,0.0861,0.0889,7127200.0,02899,紫金矿业
102,2004-05-25,0.0889,0.0898,0.0861,0.0861,4028000.0,02899,紫金矿业
103,2004-05-27,0.0916,0.0953,0.0898,0.0953,13376000.0,02899,紫金矿业
104,2004-05-28,0.0962,0.1017,0.0962,0.0971,26260000.0,02899,紫金矿业
105,2004-05-31,0.0962,0.099,0.0916,0.0962,4034222.0,02899,紫金矿业
106,2004-06-01,0.0981,0.0981,0.0926,0.0926,5043200.0,02899,紫金矿业
107,2004-06-02,0.0935,0.0962,0.0935,0.0953,3716000.0,02899,紫金矿业
108,2004-06-03,0.0962,0.0962,0.088,0.0898,7260000.0,02899,紫金矿业
109,2004-06-04,0.0898,0.0926,0.0898,0.0916,2216000.0,02899,紫金矿业
110,2004-06-07,0.0935,0.099,0.0935,0.0981,8000000.0,02899,紫金矿业
111,2004-06-08,0.0981,0.099,0.0953,0.0962,3012000.0,02899,紫金矿业
112,2004-06-09,0.0962,0.0962,0.0944,0.0962,1752000.0,02899,紫金矿业
113,2004-06-10,0.0962,0.0962,0.0935,0.0944,1472000.0,02899,紫金矿业
114,2004-06-11,0.0953,0.0953,0.0944,0.0953,2086000.0,02899,紫金矿业
115,2004-06-14,0.0971,0.0971,0.0916,0.0935,3556000.0,02899,紫金矿业
116,2004-06-15,0.0926,0.0935,0.0907,0.0935,2536000.0,02899,紫金矿业
117,2004-06-16,0.0935,0.0953,0.0935,0.0944,2572000.0,02899,紫金矿业
118,2004-06-17,0.0944,0.0944,0.0907,0.0926,3624000.0,02899,紫金矿业
119,2004-06-18,0.0916,0.0916,0.0861,0.088,7404000.0,02899,紫金矿业
120,2004-06-21,0.088,0.0907,0.0871,0.0898,1892000.0,02899,紫金矿业
121,2004-06-23,0.0898,0.0926,0.0898,0.0916,2564000.0,02899,紫金矿业
122,2004-06-24,0.0916,0.0981,0.0916,0.0971,12720000.0,02899,紫金矿业
123,2004-06-25,0.099,0.099,0.0935,0.0944,7664000.0,02899,紫金矿业
124,2004-06-28,0.0944,0.0953,0.0926,0.0944,7052000.0,02899,紫金矿业
125,2004-06-29,0.0944,0.0971,0.0935,0.0962,7480000.0,02899,紫金矿业
126,2004-06-30,0.0971,0.0971,0.0953,0.0971,15156400.0,02899,紫金矿业
127,2004-07-02,0.0971,0.0971,0.0944,0.0962,6604000.0,02899,紫金矿业
128,2004-07-05,0.0962,0.0971,0.0953,0.0962,4572000.0,02899,紫金矿业
129,2004-07-06,0.0971,0.0971,0.0944,0.0953,11876200.0,02899,紫金矿业
130,2004-07-07,0.0953,0.0962,0.0935,0.0935,15836000.0,02899,紫金矿业
131,2004-07-08,0.0962,0.0981,0.0944,0.0962,16060000.0,02899,紫金矿业
132,2004-07-09,0.0962,0.1008,0.0962,0.0999,23492000.0,02899,紫金矿业
133,2004-07-12,0.1008,0.1008,0.0962,0.099,4996000.0,02899,紫金矿业
134,2004-07-13,0.099,0.099,0.0953,0.0962,8421400.0,02899,紫金矿业
135,2004-07-14,0.0981,0.0981,0.0935,0.0953,2732000.0,02899,紫金矿业
136,2004-07-15,0.0953,0.0953,0.0926,0.0935,1944000.0,02899,紫金矿业
137,2004-07-16,0.0935,0.0953,0.0935,0.0953,712000.0,02899,紫金矿业
138,2004-07-19,0.0962,0.0981,0.0953,0.0971,12479000.0,02899,紫金矿业
139,2004-07-20,0.0962,0.0962,0.0935,0.0962,10984000.0,02899,紫金矿业
140,2004-07-21,0.0971,0.0971,0.0944,0.0944,3840000.0,02899,紫金矿业
141,2004-07-22,0.0944,0.0953,0.0935,0.0935,4476000.0,02899,紫金矿业
142,2004-07-23,0.0935,0.0935,0.0916,0.0935,4420000.0,02899,紫金矿业
143,2004-07-26,0.0916,0.0926,0.0907,0.0916,2988000.0,02899,紫金矿业
144,2004-07-27,0.0916,0.0926,0.0907,0.0916,3844000.0,02899,紫金矿业
145,2004-07-28,0.0916,0.0935,0.0907,0.0907,3128000.0,02899,紫金矿业
146,2004-07-29,0.0907,0.0916,0.0889,0.0898,7644000.0,02899,紫金矿业
147,2004-07-30,0.0916,0.0916,0.0898,0.0898,2032000.0,02899,紫金矿业
148,2004-08-02,0.0916,0.0916,0.088,0.088,10692000.0,02899,紫金矿业
149,2004-08-03,0.0898,0.0898,0.0843,0.0871,7956000.0,02899,紫金矿业
150,2004-08-04,0.0861,0.0861,0.0834,0.0852,7160000.0,02899,紫金矿业
151,2004-08-05,0.0852,0.0871,0.0843,0.0852,5844000.0,02899,紫金矿业
152,2004-08-06,0.0852,0.0852,0.0834,0.0843,5912000.0,02899,紫金矿业
153,2004-08-09,0.0843,0.0861,0.0843,0.0852,3464000.0,02899,紫金矿业
154,2004-08-10,0.0861,0.0871,0.0843,0.0843,2632000.0,02899,紫金矿业
155,2004-08-11,0.0852,0.0861,0.0825,0.0834,5148000.0,02899,紫金矿业
156,2004-08-12,0.0825,0.0834,0.0806,0.0825,7504000.0,02899,紫金矿业
157,2004-08-13,0.0825,0.0825,0.0806,0.0806,8144000.0,02899,紫金矿业
158,2004-08-16,0.0806,0.0816,0.0806,0.0816,2500000.0,02899,紫金矿业
159,2004-08-17,0.0825,0.0834,0.0816,0.0816,2292000.0,02899,紫金矿业
160,2004-08-18,0.0825,0.0825,0.0816,0.0825,3924000.0,02899,紫金矿业
161,2004-08-19,0.0843,0.0871,0.0834,0.0852,8240000.0,02899,紫金矿业
162,2004-08-20,0.0871,0.0898,0.0861,0.0898,11216000.0,02899,紫金矿业
163,2004-08-23,0.0916,0.0944,0.0898,0.0898,11888400.0,02899,紫金矿业
164,2004-08-24,0.0898,0.0898,0.0843,0.0861,9104000.0,02899,紫金矿业
