,date,open,high,low,close,volume,Symbol,Name
0,2010-10-29,17.3106,18.2155,17.1532,18.1368,2214406000.0,01299,友邦保险
1,2010-11-01,18.0975,18.5696,18.0188,18.0975,354289000.0,01299,友邦保险
2,2010-11-02,18.0975,18.0975,17.7434,17.7827,165795600.0,01299,友邦保险
3,2010-11-03,17.8221,17.9401,17.6647,17.8221,181364200.0,01299,友邦保险
4,2010-11-04,17.9007,18.0188,17.8614,18.0188,107108600.0,01299,友邦保险
5,2010-11-05,18.2548,18.6876,18.0975,18.1368,218154900.0,01299,友邦保险
6,2010-11-08,18.1761,18.6482,18.1761,18.6482,151807300.0,01299,友邦保险
7,2010-11-09,18.5696,18.845,18.4909,18.6876,186787400.0,01299,友邦保险
8,2010-11-10,18.6089,18.6089,18.2155,18.5696,170176300.0,01299,友邦保险
9,2010-11-11,18.7663,19.3564,18.5302,19.2384,609203700.0,01299,友邦保险
10,2010-11-12,18.8843,18.8843,18.3729,18.4122,181891600.0,01299,友邦保险
11,2010-11-15,18.7663,18.7663,18.2942,18.4515,58157760.0,01299,友邦保险
12,2010-11-16,18.5696,18.5696,18.0581,18.4122,66259000.0,01299,友邦保险
13,2010-11-17,18.2155,18.3335,17.8614,17.9401,80271000.0,01299,友邦保险
14,2010-11-18,18.2155,18.4122,18.0975,18.3335,58038400.0,01299,友邦保险
15,2010-11-19,18.4122,18.4122,18.0975,18.2942,34120120.0,01299,友邦保险
16,2010-11-22,18.2942,18.3335,18.0188,18.0581,42937980.0,01299,友邦保险
17,2010-11-23,17.9401,18.1368,17.8221,17.9007,57604840.0,01299,友邦保险
18,2010-11-24,17.9007,18.0188,17.704,17.8614,71606550.0,01299,友邦保险
19,2010-11-25,18.0188,18.0188,17.704,17.8221,33543250.0,01299,友邦保险
20,2010-11-26,17.7434,17.8221,17.6253,17.7434,36355680.0,01299,友邦保险
21,2010-11-29,17.6253,17.8614,17.6253,17.7827,29478530.0,01299,友邦保险
22,2010-11-30,17.7434,17.8221,17.468,17.6647,56358900.0,01299,友邦保险
23,2010-12-01,17.8614,18.1761,17.7434,18.0188,72802940.0,01299,友邦保险
24,2010-12-02,18.2942,18.4515,17.7827,17.9007,151491200.0,01299,友邦保险
25,2010-12-03,17.7434,17.9007,17.704,17.7827,90298640.0,01299,友邦保险
26,2010-12-06,17.9401,17.9794,17.6253,17.6647,43998300.0,01299,友邦保险
27,2010-12-07,17.586,17.7827,17.468,17.6647,33546240.0,01299,友邦保险
28,2010-12-08,17.7434,17.8614,17.6253,17.704,54554170.0,01299,友邦保险
