,date,open,high,low,close,volume,Symbol,Name
0,2006-10-27,1.2643,1.2749,1.2292,1.2292,10602644480.0,01398,工商银行
1,2006-10-31,1.2222,1.2257,1.2117,1.2222,2253748000.0,01398,工商银行
2,2006-11-01,1.2222,1.2362,1.2187,1.2257,984243800.0,01398,工商银行
3,2006-11-02,1.2257,1.2327,1.2222,1.2292,512928000.0,01398,工商银行
4,2006-11-03,1.2327,1.2749,1.2292,1.2608,2051866000.0,01398,工商银行
5,2006-11-06,1.2573,1.2819,1.2503,1.2714,952751500.0,01398,工商银行
6,2006-11-07,1.2749,1.2784,1.2608,1.2643,508741200.0,01398,工商银行
7,2006-11-08,1.2643,1.2643,1.2468,1.2503,508204200.0,01398,工商银行
8,2006-11-09,1.2503,1.2784,1.2503,1.2749,832210800.0,01398,工商银行
9,2006-11-10,1.2819,1.2889,1.2714,1.2854,1055039000.0,01398,工商银行
10,2006-11-13,1.2784,1.3276,1.2749,1.324,1197495000.0,01398,工商银行
11,2006-11-14,1.3416,1.3802,1.3346,1.3627,1464082000.0,01398,工商银行
12,2006-11-15,1.3627,1.4118,1.3627,1.4048,1160173000.0,01398,工商银行
13,2006-11-16,1.4224,1.454,1.3943,1.4154,1049695000.0,01398,工商银行
14,2006-11-17,1.3978,1.4154,1.3908,1.4048,593172900.0,01398,工商银行
15,2006-11-20,1.3943,1.4224,1.3873,1.4083,450274500.0,01398,工商银行
16,2006-11-21,1.4154,1.4224,1.4013,1.4048,357018900.0,01398,工商银行
17,2006-11-22,1.4118,1.454,1.4118,1.4505,685890100.0,01398,工商银行
18,2006-11-23,1.4575,1.4751,1.4329,1.4435,605237000.0,01398,工商银行
19,2006-11-24,1.4364,1.4505,1.4259,1.4364,304620600.0,01398,工商银行
20,2006-11-27,1.4329,1.4364,1.3908,1.3943,579428000.0,01398,工商银行
21,2006-11-28,1.3592,1.3627,1.317,1.3205,891276000.0,01398,工商银行
22,2006-11-29,1.3311,1.3802,1.3311,1.3732,597325800.0,01398,工商银行
23,2006-11-30,1.3978,1.4048,1.3732,1.3802,416143600.0,01398,工商银行
24,2006-12-01,1.3873,1.3873,1.3592,1.3662,240092500.0,01398,工商银行
25,2006-12-04,1.3662,1.3732,1.3416,1.3662,305579800.0,01398,工商银行
26,2006-12-05,1.3837,1.3943,1.3732,1.3873,290126500.0,01398,工商银行
27,2006-12-06,1.3978,1.4154,1.3767,1.3943,369831400.0,01398,工商银行
28,2006-12-07,1.3978,1.4294,1.3943,1.4118,571227800.0,01398,工商银行
29,2006-12-08,1.4048,1.4294,1.3978,1.4118,422988500.0,01398,工商银行
30,2006-12-11,1.4154,1.4505,1.4154,1.447,526952500.0,01398,工商银行
31,2006-12-12,1.454,1.4645,1.447,1.4575,362806000.0,01398,工商银行
32,2006-12-13,1.468,1.468,1.4154,1.4505,382993700.0,01398,工商银行
33,2006-12-14,1.4645,1.4716,1.4505,1.4645,279380300.0,01398,工商银行
34,2006-12-15,1.4645,1.4751,1.447,1.4575,359240700.0,01398,工商银行
35,2006-12-18,1.4716,1.5032,1.461,1.4961,746068600.0,01398,工商银行
36,2006-12-19,1.4961,1.5242,1.4786,1.5102,554647000.0,01398,工商银行
37,2006-12-20,1.5207,1.5488,1.5137,1.5418,497612400.0,01398,工商银行
38,2006-12-21,1.5453,1.5558,1.5277,1.5383,471867000.0,01398,工商银行
39,2006-12-22,1.5418,1.5453,1.5277,1.5453,277786100.0,01398,工商银行
40,2006-12-27,1.6858,1.7631,1.6858,1.749,1124619000.0,01398,工商银行
41,2006-12-28,1.7314,1.7525,1.6893,1.7279,761885500.0,01398,工商银行
42,2006-12-29,1.735,1.7385,1.6788,1.6963,840102400.0,01398,工商银行
43,2007-01-02,1.7139,1.8052,1.7033,1.7947,664383400.0,01398,工商银行
44,2007-01-03,1.7982,1.8192,1.7631,1.8087,761984800.0,01398,工商银行
45,2007-01-04,1.8263,1.8333,1.7174,1.7314,973499300.0,01398,工商银行
46,2007-01-05,1.6858,1.7385,1.6191,1.7385,1057513000.0,01398,工商银行
47,2007-01-08,1.6858,1.6998,1.6647,1.6788,647464400.0,01398,工商银行
48,2007-01-09,1.6858,1.6928,1.6155,1.6436,681145200.0,01398,工商银行
49,2007-01-10,1.598,1.6331,1.5874,1.6191,702535300.0,01398,工商银行
50,2007-01-11,1.6472,1.6507,1.591,1.6015,538741100.0,01398,工商银行
51,2007-01-12,1.6296,1.6436,1.6085,1.6226,463603400.0,01398,工商银行
52,2007-01-15,1.6401,1.6647,1.6261,1.6577,367994800.0,01398,工商银行
53,2007-01-16,1.6682,1.6788,1.6542,1.6647,293178900.0,01398,工商银行
54,2007-01-17,1.6647,1.6752,1.6331,1.6366,268868700.0,01398,工商银行
55,2007-01-18,1.6366,1.6436,1.598,1.6155,535244300.0,01398,工商银行
56,2007-01-19,1.6085,1.6296,1.598,1.6155,321386600.0,01398,工商银行
